name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
Tinkprocodes/fca-unofficial,"This repo is a fork from main repo and will usually have new features bundled faster than main repo (and maybe bundle some bugs, too).  # Unofficial Facebook Chat API <img alt=""version"" src=""https://img.shields.io/github/package-json/v/ProCoderMew/fca-unofficial?label=github&style=flat-square"">  Facebook now has an official API for chat bots [here](https://developers.facebook.com/docs/messenger-platform).  This API is the only way to automate chat functionalities on a user account. We do this by emulating the browser. This means doing the exact same GET/POST requests and tricking Facebook into thinking we're accessing the website normally. Because we're doing it this way, this API won't work with an auth token but requires the credentials of a Facebook account.  _Disclaimer_: We are not responsible if your account gets banned for spammy activities such as sending lots of messages to people you don't know, sending messages very quickly, sending spammy looking URLs, logging in and out very quickly... Be responsible Facebook citizens.  See [below](#projects-using-this-api) for projects using this API.  ## Install If you just want to use fca-unofficial, you should use this command: ```bash npm install procodermew/fca-unofficial ``` It will download `fca-unofficial` from NPM repositories  ## Testing your bots If you want to test your bots without creating another account on Facebook, you can use [Facebook Whitehat Accounts](https://www.facebook.com/whitehat/accounts/).  ## Example Usage ```javascript const login = require(""fca-unofficial"");  // Create simple echo bot login({email: ""FB_EMAIL"", password: ""FB_PASSWORD""}, (err, api) => {     if(err) return console.error(err);      api.listen((err, message) => {         api.sendMessage(message.body, message.threadID);     }); }); ```  Result:  <img width=""517"" alt=""screen shot 2016-11-04 at 14 36 00"" src=""https://cloud.githubusercontent.com/assets/4534692/20023545/f8c24130-a29d-11e6-9ef7-47568bdbc1f2.png"">   ## Documentation  You can see it [here](DOCS.md).  ## Main Functionality  ### Sending a message #### api.sendMessage(message, threadID[, callback][, messageID])  Various types of message can be sent: * *Regular:* set field `body` to the desired message as a string. * *Sticker:* set a field `sticker` to the desired sticker ID. * *File or image:* Set field `attachment` to a readable stream or an array of readable streams. * *URL:* set a field `url` to the desired URL. * *Emoji:* set field `emoji` to the desired emoji as a string and set field `emojiSize` with size of the emoji (`small`, `medium`, `large`)  Note that a message can only be a regular message (which can be empty) and optionally one of the following: a sticker, an attachment or a url.  __Tip__: to find your own ID, you can look inside the cookies. The `userID` is under the name `c_user`.  __Example (Basic Message)__ ```js const login = require(""fca-unofficial"");  login({email: ""FB_EMAIL"", password: ""FB_PASSWORD""}, (err, api) => {     if(err) return console.error(err);      var yourID = ""000000000000000"";     var msg = ""Hey!"";     api.sendMessage(msg, yourID); }); ```  __Example (File upload)__ ```js const login = require(""fca-unofficial"");  login({email: ""FB_EMAIL"", password: ""FB_PASSWORD""}, (err, api) => {     if(err) return console.error(err);      // Note this example uploads an image called image.jpg     var yourID = ""000000000000000"";     var msg = {         body: ""Hey!"",         attachment: fs.createReadStream(__dirname + '/image.jpg')     }     api.sendMessage(msg, yourID); }); ```  ------------------------------------ ### Saving session.  To avoid logging in every time you should save AppState (cookies etc.) to a file, then you can use it without having password in your scripts.  __Example__  ```js const fs = require(""fs""); const login = require(""fca-unofficial"");  var credentials = {email: ""FB_EMAIL"", password: ""FB_PASSWORD""};  login(credentials, (err, api) => {     if(err) return console.error(err);      fs.writeFileSync('appstate.json', JSON.stringify(api.getAppState())); }); ```  Alternative: Use [c3c-fbstate](https://github.com/c3cbot/c3c-fbstate) to get fbstate.json (appstate.json)  ------------------------------------  ### Listening to a chat #### api.listen(callback)  Listen watches for messages sent in a chat. By default this won't receive events (joining/leaving a chat, title change etc…) but it can be activated with `api.setOptions({listenEvents: true})`. This will by default ignore messages sent by the current account, you can enable listening to your own messages with `api.setOptions({selfListen: true})`.  __Example__  ```js const fs = require(""fs""); const login = require(""fca-unofficial"");  // Simple echo bot. It will repeat everything that you say. // Will stop when you say '/stop' login({appState: JSON.parse(fs.readFileSync('appstate.json', 'utf8'))}, (err, api) => {     if(err) return console.error(err);      api.setOptions({listenEvents: true});      var stopListening = api.listenMqtt((err, event) => {         if(err) return console.error(err);          api.markAsRead(event.threadID, (err) => {             if(err) console.error(err);         });          switch(event.type) {             case ""message"":                 if(event.body === '/stop') {                     api.sendMessage(""Goodbye…"", event.threadID);                     return stopListening();                 }                 api.sendMessage(""TEST BOT: "" + event.body, event.threadID);                 break;             case ""event"":                 console.log(event);                 break;         }     }); }); ```  ## FAQS  1. How do I run tests? > For tests, create a `test-config.json` file that resembles `example-config.json` and put it in the `test` directory. From the root >directory, run `npm test`.  2. Why doesn't `sendMessage` always work when I'm logged in as a page? > Pages can't start conversations with users directly; this is to prevent pages from spamming users.  3. What do I do when `login` doesn't work? > First check that you can login to Facebook using the website. If login approvals are enabled, you might be logging in incorrectly. For how to handle login approvals, read our docs on [`login`](DOCS.md#login).  4. How can I avoid logging in every time?  Can I log into a previous session? > We support caching everything relevant for you to bypass login. `api.getAppState()` returns an object that you can save and pass into login as `{appState: mySavedAppState}` instead of the credentials object.  If this fails, your session has expired.  5. Do you support sending messages as a page? > Yes, set the pageID option on login (this doesn't work if you set it using api.setOptions, it affects the login process). > ```js > login(credentials, {pageID: ""000000000000000""}, (err, api) => { … } > ```  6. I'm getting some crazy weird syntax error like `SyntaxError: Unexpected token [`!!! > Please try to update your version of node.js before submitting an issue of this nature.  We like to use new language features.  7. I don't want all of these logging messages! > You can use `api.setOptions` to silence the logging. You get the `api` object from `login` (see example above). Do > ```js > api.setOptions({ >     logLevel: ""silent"" > }); > ```  <a name=""projects-using-this-api""></a> ## Projects using this API:  - [c3c](https://github.com/lequanglam/c3c) - A bot that can be customizable using plugins. Support Facebook & Discord. - [Miraiv2](https://github.com/miraiPr0ject/miraiv2) - A simple Facebook Messenger Bot made by CatalizCS and SpermLord.  ## Projects using this API (original repository, facebook-chat-api):  - [Messer](https://github.com/mjkaufer/Messer) - Command-line messaging for Facebook Messenger - [messen](https://github.com/tomquirk/messen) - Rapidly build Facebook Messenger apps in Node.js - [Concierge](https://github.com/concierge/Concierge) - Concierge is a highly modular, easily extensible general purpose chat bot with a built in package manager - [Marc Zuckerbot](https://github.com/bsansouci/marc-zuckerbot) - Facebook chat bot - [Marc Thuckerbot](https://github.com/bsansouci/lisp-bot) - Programmable lisp bot - [MarkovsInequality](https://github.com/logicx24/MarkovsInequality) - Extensible chat bot adding useful functions to Facebook Messenger - [AllanBot](https://github.com/AllanWang/AllanBot-Public) - Extensive module that combines the facebook api with firebase to create numerous functions; no coding experience is required to implement this. - [Larry Pudding Dog Bot](https://github.com/Larry850806/facebook-chat-bot) - A facebook bot you can easily customize the response - [fbash](https://github.com/avikj/fbash) - Run commands on your computer's terminal over Facebook Messenger - [Klink](https://github.com/KeNt178/klink) - This Chrome extension will 1-click share the link of your active tab over Facebook Messenger - [Botyo](https://github.com/ivkos/botyo) - Modular bot designed for group chat rooms on Facebook - [matrix-puppet-facebook](https://github.com/matrix-hacks/matrix-puppet-facebook) - A facebook bridge for [matrix](https://matrix.org) - [facebot](https://github.com/Weetbix/facebot) - A facebook bridge for Slack. - [Botium](https://github.com/codeforequity-at/botium-core) - The Selenium for Chatbots - [Messenger-CLI](https://github.com/AstroCB/Messenger-CLI) - A command-line interface for sending and receiving messages through Facebook Messenger. - [AssumeZero-Bot](https://github.com/AstroCB/AssumeZero-Bot) – A highly customizable Facebook Messenger bot for group chats. - [Miscord](https://github.com/Bjornskjald/miscord) - An easy-to-use Facebook bridge for Discord. - [chat-bridge](https://github.com/rexx0520/chat-bridge) - A Messenger, Telegram and IRC chat bridge. - [messenger-auto-reply](https://gitlab.com/theSander/messenger-auto-reply) - An auto-reply service for Messenger. - [BotCore](https://github.com/AstroCB/BotCore) – A collection of tools for writing and managing Facebook Messenger bots. - [mnotify](https://github.com/AstroCB/mnotify) – A command-line utility for sending alerts and notifications through Facebook Messenger.",34,JavaScript,12,https://github.com/Tinkprocodes/fca-unofficial,2022-01-04 01:26:21+00:00,2024-10-06 06:06:00+00:00,2,main,1,63,[],34,177,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
NoobishSVK/fm-dx-webserver,FM-DX Webserver is a cross-platform web server designed for FM DXers who want to control their radio receivers through a web interface.,32,JavaScript,21,https://github.com/NoobishSVK/fm-dx-webserver,2024-01-14 13:34:14+00:00,2024-10-10 18:23:54+00:00,4,main,12,315,"['fm', 'tef6686', 'airspy', 'rtl-sdr', 'sdr', 'xdr', 'fm-dx-webserver']",32,1236,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
Qloapps/QloApps,"QloApps is a Free and Open-source hotel management and reservation system to take a hotel business online. QloApps offers a Property Management System (PMS), a Booking Engine, and an attractive Hotel Website. Elevate hotel operations with QloApps to streamline processes and provide an enhanced experience for both hoteliers and guests.",4534,PHP,494,https://github.com/Qloapps/QloApps,2015-11-02 17:16:28+00:00,2024-10-12 16:08:15+00:00,82,develop,12,4047,"['booking-engine', 'booking-website', 'central-management', 'central-reservation-system', 'cms', 'desk-booking', 'hotel-booking-app', 'hotel-booking-website', 'hotel-management-system', 'hotel-reservation-system', 'hotel-website', 'online-booking-management', 'pms', 'property-management', 'property-management-software', 'property-management-system', 'qloapps', 'software', 'staff-management', 'hotelcommerce']",4534,114527,True,True,True,False,11,en,False,False,True,False,False,False,False,False,False,False,Outra Classificação
ResultadosDigitais/matrix,"#matrix is the online open-source workplace inspired in sococo.com for distributed teams to have the experience of work together each day, side-by-side. No matter where team members might be. Working in an online workplace is even more productive when people are feeling in the same space.  ",901,JavaScript,238,https://github.com/ResultadosDigitais/matrix,2019-03-27 01:12:47+00:00,2024-08-31 14:22:24+00:00,100,master,32,1053,"['workspace', 'work-from-home', 'hacktoberfest']",901,10022,False,True,True,False,1,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
intelligo-mn/intelligo.store,"A headless GraphQL commerce platform offers fast, dynamic, and personalized shopping experiences with customizable online stores.",263,TypeScript,123,https://github.com/intelligo-mn/intelligo.store,2017-10-27 05:15:49+00:00,2024-09-08 22:44:47+00:00,4,dev,116,13031,"['ecommerce', 'platform', 'javascript', 'shop', 'ecommerce-platform', 'online-shop', 'nodejs', 'multi-platform', 'eshop', 'store', 'headless-commerce', 'headless-commerce-framework', 'shopping', 'storefront', 'stores']",263,967959,True,True,True,False,1,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
Mr-VincentW/PhotoShow,"PhotoShow is a browser extension helping you view/download high-definition images simply by hovering mouse on image thumbnails, improving your productivity and online life experience!",246,JavaScript,11,https://github.com/Mr-VincentW/PhotoShow,2019-08-22 13:45:46+00:00,2024-09-30 09:50:26+00:00,27,archive,2,98,"['browser-extensions', 'productivity-tools', 'image-enlarger', 'image-zoomer', 'chrome-extensions', 'firefox-addons', 'edge-extensions', 'image-downloader']",246,1965,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
khushi-joshi-05/Food-ordering-website,"Foodie is a food ordering website that aims to provide users with a seamless experience for ordering food online, taking orders for pickup, and booking tables for dining in. The website showcases the quality and specialties of the food offered, along with a variety of services to cater to different user preferences.",187,HTML,433,https://github.com/khushi-joshi-05/Food-ordering-website,2023-11-15 16:12:50+00:00,2024-10-12 11:02:31+00:00,366,main,162,1276,[],187,60462,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
shuttlenetwork/shuttle," Experience the global internet using Shuttle, the swiftest and most uncluttered proxy solution. Relish a heightened level of privacy during your online sessions, free from censorship.",142,EJS,1560,https://github.com/shuttlenetwork/shuttle,2023-04-26 22:25:38+00:00,2024-10-08 19:06:56+00:00,1,main,7,182,"['css', 'games', 'html', 'proxy', 'unblocked', 'unblocked-games', 'unblocker', 'web-proxy', 'proxies']",142,8444,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
googleanalytics/autotrack,Automatic and enhanced Google Analytics tracking for common user interactions on the web.,4926,JavaScript,563,https://github.com/googleanalytics/autotrack,2015-10-30 19:54:39+00:00,2024-10-05 08:57:43+00:00,51,master,15,512,[],4926,1379,False,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
brownhci/WebGazer,WebGazer.js: Scalable Webcam EyeTracking Using User Interactions,3517,HTML,528,https://github.com/brownhci/WebGazer,2016-02-12 21:50:02+00:00,2024-10-11 15:03:39+00:00,68,master,34,859,[],3517,179001,True,False,True,False,13,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
microsoft/clarity,A behavioral analytics library that uses dom mutations and user interactions to generate aggregated insights.,2099,TypeScript,211,https://github.com/microsoft/clarity,2020-04-30 12:42:51+00:00,2024-10-12 02:48:10+00:00,271,master,31,645,"['clarity', 'session-replay', 'heatmap']",2099,2054,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
thedevelobear/react-rewards,A package containing a few micro-interactions you can use to reward your users for little things and make them smile!,1515,TypeScript,53,https://github.com/thedevelobear/react-rewards,2018-11-12 23:28:34+00:00,2024-10-04 00:02:11+00:00,9,master,10,96,"['front-end', 'react', 'reactjs', 'react-components', 'rewards', 'ux', 'user-experience', 'confetti', 'emoji', 'balloons', 'micro-interactions']",1515,5379,True,True,True,False,5,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
KabaLabs/Cypress-Recorder,A dev tool that records user interaction with a web application and generates cypress code to allow the developer to replicate that particular session.,657,TypeScript,90,https://github.com/KabaLabs/Cypress-Recorder,2019-10-09 22:40:29+00:00,2024-10-07 21:59:16+00:00,22,master,11,530,[],657,1125,True,True,True,False,5,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
danielnieto/electron-download-manager,"Manage downloadItems from Electron's BrowserWindows without user interaction, allowing single file download and bulk downloading",119,JavaScript,51,https://github.com/danielnieto/electron-download-manager,2016-10-11 23:11:46+00:00,2024-07-24 09:34:39+00:00,19,master,15,68,"['electron', 'downloadmanager', 'bulk-download', 'bulk', 'downloaditem']",119,46,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
ezetech/anthropic-gui,"A user-friendly, feature-rich UI enhancing interaction with Anthropic's Claude AI, enabling model selection, chat saving, and improved prompt editing.",78,TypeScript,22,https://github.com/ezetech/anthropic-gui,2023-05-18 20:28:59+00:00,2024-10-08 18:17:07+00:00,6,master,5,93,[],78,1468,True,True,True,True,1,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
mustafacagri/vue3-chatgpt-ai,"⭐️ The most comprehensive ChatGPT repo with Vue 3: Vue ChatGPT AI! ⭐️ Unlock the power of AI-driven conversations with OpenAI. 🚀 Enjoy real-time messaging, seamless image/audio support, and Firebase integration. Built on Vue 3 & Vuetify 3, with Pinia for robust state management. Revolutionize user interactions with advanced technology! 🎉",45,JavaScript,11,https://github.com/mustafacagri/vue3-chatgpt-ai,2024-06-15 21:16:43+00:00,2024-10-12 05:45:21+00:00,0,main,1,3,"['chatgpt', 'firebase', 'firebase-database', 'firebase-realtime-database', 'firebase-sdk', 'firebase-storage', 'openai', 'openai-api', 'openai-chatgpt', 'pinia', 'vue', 'vue-ai', 'vue-chatgpt', 'vue3', 'vuetify', 'vuetify3']",45,208,False,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
catherineisonline/bankist,"🤑 Bankist: A Virtual banking experience. Bankist is a fictional online bank. It is a project introduced by Jonas Schmedtmann in order to practice DOM manipulation and user interaction. Bankist has the option to log in to the account and use different functionalities, almost like in an actual bank",28,JavaScript,14,https://github.com/catherineisonline/bankist,2022-05-27 11:38:11+00:00,2024-09-30 23:54:53+00:00,0,main,1,45,"['bankist', 'bankist-app', 'beginner-friendly', 'beginner-project', 'dom-manipulation', 'event-management', 'jonas-schmedtmann', 'jonas-schmedtmann-course', 'junior-developer', 'simple-landing-page']",28,16320,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
microsoft/powerbi-visuals-pulsechart,"Pulse chart shows a line chart annotated with key events. Each events can be selected to filter and cross highlight other visuals to reveal insights or help tell a story. Pulse chart supports animation so you can load your report and watch it play through key events, without user interaction. This visualization is perfect for story telling with data, especially the Power BI publish to web feature. Use it anywhere you need to draw attention to events that shaped a trend.",27,TypeScript,31,https://github.com/microsoft/powerbi-visuals-pulsechart,2016-12-19 06:36:09+00:00,2024-07-24 06:11:17+00:00,20,main,13,79,[],27,1018,False,False,True,False,12,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
serverless/serverless,"⚡ Serverless Framework – Effortlessly build apps that auto-scale, incur zero costs when idle, and require minimal maintenance using AWS Lambda and other managed cloud services.",46410,JavaScript,5708,https://github.com/serverless/serverless,2015-04-21 03:48:40+00:00,2024-10-12 22:35:07+00:00,1251,main,356,16094,"['serverless', 'serverless-framework', 'serverless-architectures', 'aws-lambda', 'google-cloud-functions', 'azure-functions', 'aws', 'microservice', 'aws-dynamodb']",46410,99900,False,False,True,False,408,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
minimaxir/big-list-of-naughty-strings,The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.,46162,Python,2129,https://github.com/minimaxir/big-list-of-naughty-strings,2015-08-08 20:57:20+00:00,2024-10-12 18:44:44+00:00,104,master,69,273,[],46162,330,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
toeverything/AFFiNE,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",41206,TypeScript,2673,https://github.com/toeverything/AFFiNE,2022-07-31 18:45:21+00:00,2024-10-12 23:02:49+00:00,222,canary,150,6936,"['editor', 'crdt', 'knowledge-base', 'markdown', 'miro', 'notion', 'rust', 'rust-lang', 'whiteboard', 'wiki', 'workspace', 'notion-alternative', 'rust-language', 'table', 'tableview', 'app', 'notes', 'electron']",41206,369455,False,True,True,False,369,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
ToolJet/ToolJet,"Low-code platform for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, Google sheets, OpenAI, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript. 🚀",29609,JavaScript,3685,https://github.com/ToolJet/ToolJet,2021-03-30 08:51:34+00:00,2024-10-12 22:48:52+00:00,991,develop,446,7634,"['javascript', 'internal-tools', 'self-hosted', 'reactjs', 'no-code', 'typescript', 'nestjs', 'typeorm', 'low-code', 'low-code-framework', 'internal-project', 'internal-tool', 'docker', 'web-development-tools', 'hacktoberfest', 'nodejs', 'low-code-development-platform', 'kubernetes', 'internal-applications', 'openai']",29609,1350635,False,True,True,False,243,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
mckaywrigley/chatbot-ui,"Come join the best place on the internet to learn AI skills. Use code ""chatbotui"" for an extra 20% off.",28513,TypeScript,7933,https://github.com/mckaywrigley/chatbot-ui,2023-03-11 14:53:14+00:00,2024-10-12 23:34:04+00:00,182,main,47,209,[],28513,3644,False,True,True,False,0,en,True,True,False,False,False,False,True,False,True,False,Outra Classificação
IceWhaleTech/CasaOS,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",25475,Go,1378,https://github.com/IceWhaleTech/CasaOS,2021-09-26 02:33:09+00:00,2024-10-12 21:08:55+00:00,509,main,23,671,"['docker', 'golang', 'vuejs', 'home-automation', 'home-server', 'raspberry', 'self-hosted', 'iot', 'home-cloud', 'casaos']",25475,182593,True,True,True,False,94,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
GoogleChromeLabs/squoosh,"Make images smaller using best-in-class codecs, right in the browser.",21871,TypeScript,1537,https://github.com/GoogleChromeLabs/squoosh,2018-03-07 22:42:03+00:00,2024-10-12 20:24:48+00:00,226,dev,65,1472,[],21871,146445,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
git-tips/tips,Most commonly used git tips and tricks.,21321,JavaScript,1697,https://github.com/git-tips/tips,2015-07-15 07:24:48+00:00,2024-10-12 19:00:08+00:00,36,master,69,402,"['git', 'tips', 'tips-and-tricks']",21321,393,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
shadcn-ui/taxonomy,"An open source application built using the new router, server components and everything new in Next.js 13.",18455,TypeScript,2567,https://github.com/shadcn-ui/taxonomy,2022-10-18 18:15:20+00:00,2024-10-12 22:40:04+00:00,211,main,10,133,"['nextauthjs', 'nextjs', 'prisma', 'radix-ui', 'tailwindcss', 'typescript', 'vercel']",18455,14478,False,False,True,False,0,en,True,False,False,False,False,False,True,False,True,False,Outra Classificação
yaronn/blessed-contrib,Build terminal dashboards using ascii/ansi art and javascript,15479,JavaScript,842,https://github.com/yaronn/blessed-contrib,2015-01-14 14:18:07+00:00,2024-10-12 07:11:23+00:00,95,master,46,408,[],15479,5490,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
biomejs/biome,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP.",14833,Rust,460,https://github.com/biomejs/biome,2023-07-27 20:30:22+00:00,2024-10-12 23:06:25+00:00,203,main,432,6811,"['css', 'formatter', 'javascript', 'jsx', 'linter', 'static-code-analysis', 'typescript', 'web', 'json']",14833,203559,False,True,True,False,70,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
resend/react-email,💌 Build and send emails using React,14203,TypeScript,650,https://github.com/resend/react-email,2022-09-19 19:24:54+00:00,2024-10-12 23:00:37+00:00,62,canary,129,1160,[],14203,78617,True,True,True,False,103,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
fuergaosi233/wechat-chatgpt,Use ChatGPT On Wechat via wechaty,13244,TypeScript,3924,https://github.com/fuergaosi233/wechat-chatgpt,2022-12-06 13:15:21+00:00,2024-10-12 09:01:13+00:00,62,main,31,255,[],13244,1305,False,False,False,False,13,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
cvat-ai/cvat,"Annotate better with CVAT, the industry-leading data engine for machine learning. Used and trusted by teams at any scale, for data of any scale.",12386,Python,2974,https://github.com/cvat-ai/cvat,2018-06-29 14:02:45+00:00,2024-10-12 21:48:34+00:00,538,develop,236,4679,"['video-annotation', 'computer-vision', 'computer-vision-annotation', 'deep-learning', 'image-annotation', 'annotation-tool', 'annotation', 'labeling', 'labeling-tool', 'image-labeling', 'image-labelling-tool', 'boundingbox', 'image-classification', 'annotations', 'imagenet', 'tensorflow', 'semantic-segmentation', 'dataset', 'object-detection', 'pytorch']",12386,324063,True,True,True,True,84,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
RelaxedJS/ReLaXed,Create PDF documents using web technologies,11804,JavaScript,428,https://github.com/RelaxedJS/ReLaXed,2018-03-21 08:33:48+00:00,2024-10-10 14:20:53+00:00,52,master,16,241,"['pdf-document', 'pug', 'converter', 'chromium', 'html', 'scss']",11804,853,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
mayswind/AriaNg,"AriaNg, a modern web frontend making aria2 easier to use.",11778,JavaScript,1284,https://github.com/mayswind/AriaNg,2016-05-13 15:57:42+00:00,2024-10-12 15:58:48+00:00,34,master,10,718,"['aria2', 'web-frontend', 'html', 'javascript', 'download', 'webui', 'gui', 'web', 'ui', 'ariang']",11778,1947,True,False,True,False,36,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
microsoft/TypeScript-Node-Starter,A reference example for TypeScript and Node with a detailed README describing how to use the two together.,11317,SCSS,2773,https://github.com/microsoft/TypeScript-Node-Starter,2017-05-09 19:53:52+00:00,2024-10-12 19:47:29+00:00,69,master,68,301,"['typescript', 'node', 'express', 'javascript', 'tslint']",11317,1751,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
microsoft/TypeScript-React-Starter,A starter template for TypeScript and React with a detailed README describing how to use the two together.,11084,TypeScript,1208,https://github.com/microsoft/TypeScript-React-Starter,2017-05-09 19:54:45+00:00,2024-10-10 04:47:13+00:00,199,master,15,44,[],11084,161,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
tsayen/dom-to-image,Generates an image from a DOM node using HTML5 canvas,10343,JavaScript,1684,https://github.com/tsayen/dom-to-image,2015-04-17 19:47:01+00:00,2024-10-12 09:02:55+00:00,326,master,10,335,"['canvas', 'html', 'dom', 'render', 'image', 'raster', 'vector', 'javascript', 'css', 'svg']",10343,9765,False,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
typicode/hotel,🏩 A simple process manager for developers. Start apps from your browser and access them using local domains,9979,JavaScript,424,https://github.com/typicode/hotel,2015-05-27 08:24:07+00:00,2024-10-12 02:11:36+00:00,124,master,32,719,"['process-manager', 'front-end', 'devtools', 'https', 'local', 'local-domain', 'proxy']",9979,3143,True,True,True,False,1,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
awsdocs/aws-doc-sdk-examples,"Welcome to the AWS Code Examples Repository.  This repo contains code examples used in the AWS documentation, AWS SDK Developer Guides, and more. For more information, see the Readme.md file below.",9502,Java,5614,https://github.com/awsdocs/aws-doc-sdk-examples,2016-08-18 19:06:57+00:00,2024-10-12 18:05:57+00:00,248,main,355,16265,"['aws', 'documentation', 'examples', 'java', 'cpp', 'dotnet', 'javascript', 'go', 'php', 'python', 'ruby', 'programming']",9502,240207,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
easydiffusion/easydiffusion,"Easiest 1-click way to create beautiful artwork on your PC using AI, with no tech knowledge. Provides a browser UI for generating images from text prompts and images. Just enter your text prompt, and see the generated image.",9499,JavaScript,784,https://github.com/easydiffusion/easydiffusion,2022-08-23 20:27:59+00:00,2024-10-12 20:43:54+00:00,308,main,42,3467,"['art', 'diffusion', 'generative-art', 'gui', 'stable']",9499,59915,True,True,True,False,17,en,True,False,False,False,False,False,False,False,False,False,Outra Classificação
browserless/browserless,Deploy headless browsers in Docker. Run on our cloud or bring your own. Free for non-commercial uses.,8577,TypeScript,705,https://github.com/browserless/browserless,2017-11-17 04:35:31+00:00,2024-10-12 22:55:30+00:00,15,main,62,4693,"['docker', 'chrome', 'puppeteer', 'browserless', 'firefox', 'nodejs', 'playwright', 'typescript', 'webkit', 'websocket']",8577,101055,True,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
chrismaltby/gb-studio,A quick and easy to use drag and drop retro game creator for your favourite handheld video game system,8529,C,470,https://github.com/chrismaltby/gb-studio,2019-04-17 13:14:32+00:00,2024-10-12 21:33:59+00:00,620,develop,57,5830,[],8529,183230,False,True,True,True,24,en,True,False,False,False,False,False,True,False,False,False,Outra Classificação
DeviaVir/zenbot,Zenbot is a command-line cryptocurrency trading bot using Node.js and MongoDB.,8219,HTML,2035,https://github.com/DeviaVir/zenbot,2016-06-27 04:38:18+00:00,2024-10-12 06:50:07+00:00,295,unstable,174,3885,"['zenbot', 'trade', 'paper-trading', 'strategy', 'nodejs', 'python']",8219,31256,False,False,True,False,4,en,True,True,False,False,False,False,False,False,False,False,Outra Classificação
MichalLytek/type-graphql,"Create GraphQL schema and resolvers with TypeScript, using classes and decorators!",8032,TypeScript,676,https://github.com/MichalLytek/type-graphql,2018-01-09 15:58:38+00:00,2024-10-11 18:15:25+00:00,97,master,85,1012,"['graphql', 'typescript', 'decorators', 'api', 'controllers', 'schema', 'gql', 'resolvers', 'graphql-js', 'graphql-schema', 'hacktoberfest']",8032,275592,False,True,True,True,47,en,True,True,False,False,False,False,True,False,False,False,Outra Classificação
