name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected,package.json,package-lock.json,composer.json,composer.lock,vite.config.js,angular.json,tsconfig.json,babel.config.js,postcss.config.js,vue.config.js,category
premieroctet/openchakra,⚡️ Full-featured visual editor and code generator for React using Chakra UI,2980,TypeScript,297,https://github.com/premieroctet/openchakra,2020-01-17,2024-10-12,27,master,11,184,['hacktoberfest'],2980,3825,False,False,True,False,9,en,True,False,False,False,False,False,True,False,False,False,Componente UX
Shopify/restyle,A type-enforced system for building UI components in React Native with TypeScript.,2953,TypeScript,133,https://github.com/Shopify/restyle,2019-09-06,2024-10-11,26,master,44,335,[],2953,3894,True,True,True,True,11,en,True,False,False,False,False,False,True,True,False,False,Componente UX
rilyu/teaset,"A UI library for react native, provides 20+ pure JS(ES6) components, focusing on content display and action control.",2945,JavaScript,481,https://github.com/rilyu/teaset,2016-12-07,2024-10-12,193,master,11,144,"['react-native', 'framework', 'library', 'overlay', 'menu', 'toast', 'carousel', 'projector', 'checkbox', 'select', 'badge', 'popover', 'navigationbar', 'listrow', 'tabview', 'segmented', 'ui', 'wheel']",2945,6685,True,True,True,False,20,en,True,False,False,False,False,False,False,False,False,False,Componente UX
rcaferati/react-awesome-slider,"React content transition slider. Awesome Slider is a 60fps, light weight, performant component that renders an animated set of production ready UI general purpose sliders with fullpage transition support for NextJS and GatsbyJS. 🖥️ 📱 ",2931,JavaScript,296,https://github.com/rcaferati/react-awesome-slider,2016-06-12,2024-10-12,77,master,7,302,"['image-slider', 'media-slider', 'media-gallery', 'gallery-component', 'carousel', 'carousel-component', 'gallery', 'react-carousel', 'react-gallery', 'react-slider', 'react', 'reactjs', 'image-gallery', 'react-component', 'ui-components', 'nextjs', 'gatsbyjs', 'fullpage-navigation-hoc', 'next', 'next-page-transitions']",2931,62358,True,True,True,False,10,en,True,True,False,False,False,False,False,False,False,False,Componente UX
mantinedev/ui.mantine.dev,Mantine UI website and components,2905,TypeScript,318,https://github.com/mantinedev/ui.mantine.dev,2022-03-09,2024-10-12,57,master,3,152,"['react', 'ui', 'components']",2905,11492,True,True,True,True,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
kubernetes-sigs/kui,A hybrid command-line/UI development experience for cloud-native development,2833,TypeScript,183,https://github.com/kubernetes-sigs/kui,2018-11-26,2024-10-12,9,master,24,4860,"['cli', 'ui', 'visualization', 'kubernetes', 'electron', 'kubectl', 'plugin', 'dashboard', 'visualizations']",2833,90704,True,True,True,False,150,en,True,True,False,False,False,False,True,False,False,False,Componente UX
vantezzen/auto-form,🌟  A React component that automatically creates a @shadcn/ui form based on a zod schema.,2820,TypeScript,101,https://github.com/vantezzen/auto-form,2023-07-21,2024-10-12,43,main,17,103,"['form-validation', 'react', 'react-component', 'shadcn-ui']",2820,461,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
Dashibase/lotion,An open-source Notion UI built with Vue 3 ,2788,Vue,132,https://github.com/Dashibase/lotion,2022-07-25,2024-10-08,21,main,10,179,"['editorjs', 'notion', 'markdown', 'vue', 'hacktoberfest']",2788,1708,True,True,True,False,5,en,True,True,False,False,False,False,True,False,False,False,Componente UX
astoilkov/jsblocks,"2012 UI framework (I was 20 years old, React didn't exist, inspired by Knockout)",2771,JavaScript,103,https://github.com/astoilkov/jsblocks,2015-02-20,2024-09-29,14,master,9,293,"['mvc', 'framework', 'javascript']",2771,4427,False,True,True,False,6,en,True,False,False,False,False,False,False,False,False,False,Componente UX
gregnb/mui-datatables,Datatables for React using Material-UI,2707,JavaScript,931,https://github.com/gregnb/mui-datatables,2017-11-04,2024-10-10,647,master,129,1034,"['material-ui', 'datatables', 'mui-datatables', 'tables', 'material']",2707,7636,True,True,True,False,77,en,True,True,False,False,False,False,False,False,False,False,Componente UX
view-design/ViewUI,A high quality UI Toolkit built on Vue.js 2.0,2644,Vue,799,https://github.com/view-design/ViewUI,2019-08-26,2024-10-06,905,master,160,3348,"['vue', 'components', 'ui-kit', 'vue-components', 'javascript', 'ui-design', 'css', 'design-systems', 'frontend', 'iview']",2644,37252,True,True,True,False,17,en,True,True,False,False,False,False,True,False,False,False,Componente UX
homebridge/homebridge-config-ui-x,"The Homebridge UI. Monitor, configure and backup Homebridge from a browser.",2613,TypeScript,372,https://github.com/homebridge/homebridge-config-ui-x,2017-12-21,2024-10-12,7,latest,100,2525,"['homebridge', 'homebridge-plugin', 'ui', 'gui', 'web-interface', 'homebridge-server', 'homebridge-webserver', 'smart-home', 'supervisor', 'hb-service']",2613,54529,True,True,True,False,128,en,True,True,False,False,False,False,True,False,False,False,Componente UX
heyui/heyui,"🎉UI Toolkit for Web, Vue3.0",2554,Vue,264,https://github.com/heyui/heyui,2017-03-17,2024-10-05,61,master,17,2569,"['ui-components', 'heyui', 'vue', 'ui', 'table', 'modal', 'autocomplete', 'webpack', 'i18n', 'form', 'select', 'validator', 'vue2', 'vue-components', 'button', 'tree', 'javascript', 'modals', 'datepicker', 'datetimepicker']",2554,26317,True,True,True,False,82,en,True,True,False,False,True,False,False,False,False,False,Componente UX
horizon-ui/horizon-ui-chakra,Horizon UI JavaScript ⭐️ The trendiest & innovative Open Source Admin Template for Chakra UI & React!,2505,JavaScript,506,https://github.com/horizon-ui/horizon-ui-chakra,2022-04-17,2024-10-12,7,main,4,91,"['admin', 'template', 'admin-ui', 'dashboard', 'admin-dashboard', 'admin-panel', 'admin-template', 'chakra-ui', 'chakra-ui-react', 'dashboard-template', 'dashboard-templates', 'dashboards', 'open-source', 'react', 'react-admin-dashboard', 'react-admin-template', 'react-dashboard', 'javascript', 'reactjs']",2505,17665,True,True,True,True,7,en,True,False,False,False,False,False,False,False,False,False,Componente UX
cjcenizal/flexbox-patterns,Patterns for using flexbox CSS to build awesome UI components.,2477,CSS,123,https://github.com/cjcenizal/flexbox-patterns,2016-01-03,2024-10-01,0,master,1,24,[],2477,133,True,True,True,False,7,en,True,False,False,False,False,False,False,False,False,False,Componente UX
uidotdev/react-course,"Code for ui.dev's ""Classic React"" course",2461,JavaScript,847,https://github.com/uidotdev/react-course,2016-01-20,2024-10-10,0,main,1,23,"['react', 'react-router', 'webpack', 'babel']",2461,317,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
siriwatknp/mui-treasury,A collection of ready-to-use components based on Material-UI,2374,TypeScript,151,https://github.com/siriwatknp/mui-treasury,2019-03-11,2024-10-06,27,master,15,843,"['material-ui', 'react-components', 'material-design', 'open-source', 'layout']",2374,40596,True,True,True,True,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
minimal-ui-kit/material-kit-react,Minimal Dashboard - build with React Material UI components.,2368,TypeScript,1633,https://github.com/minimal-ui-kit/material-kit-react,2021-06-26,2024-10-11,6,main,2,53,"['reactjs', 'react', 'material-ui', 'material', 'material-design', 'minimal-design', 'admin-dashboard', 'material-dashboard-react', 'material-dashboard-pro', 'dark-theme', 'minimal']",2368,16610,False,True,False,False,0,en,True,True,False,False,False,False,True,False,False,False,Componente UX
Kiranism/next-shadcn-dashboard-starter,Admin Dashboard Starter with Nextjs14 and shadcn ui,2356,TypeScript,535,https://github.com/Kiranism/next-shadcn-dashboard-starter,2023-11-02,2024-10-13,2,main,5,90,"['nextjs14', 'react-hook-form', 'shadcn-ui', 'tanstack-table', 'typescript', 'uploadthing', 'zod', 'nextjs14-starter', 'shadcn-ui-starter', 'next-auth', 'next-themes', 'nextjs-boilerplate', 'nextjs-example', 'nextjs-template', 'nextjs-admin-template']",2356,261,True,True,True,False,0,en,True,True,False,False,False,False,True,False,True,False,Componente UX
AT-UI/at-ui,"A fresh and flat UI-Kit specially for desktop application, made with ♥ by Vue.js 2.0 (DEPRECATED)",2337,Vue,230,https://github.com/AT-UI/at-ui,2017-06-21,2024-09-26,91,master,14,145,"['vue', 'vue2', 'ui', 'uikit', 'at-ui']",2337,5978,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
nirsky/react-native-size-matters,"A lightweight, zero-dependencies, React-Native utility belt for scaling the size of your apps UI across different sized devices.",2325,JavaScript,151,https://github.com/nirsky/react-native-size-matters,2017-11-21,2024-10-10,1,master,6,65,"['javascript', 'react-native', 'scaling', 'tablet']",2325,3657,True,True,True,False,8,en,True,False,False,False,False,False,False,False,False,False,Componente UX
tabler/tabler-react,React components and demo for the Tabler UI theme.,2292,CSS,545,https://github.com/tabler/tabler-react,2018-04-12,2024-10-10,84,master,28,1363,"['react', 'tabler', 'admin', 'admin-dashboard', 'admin-dashboard-ui', 'bootstrap', 'bootstrap4', 'bootstrap-theme', 'bootstrap-template', 'reactjs', 'reactjs-components', 'react-components', 'user-interface', 'typescript']",2292,88208,True,True,True,True,58,en,True,True,False,False,False,False,False,False,False,False,Componente UX
youzan/zent,A collection of essential UI components written with React.,2246,TypeScript,378,https://github.com/youzan/zent,2017-02-08,2024-10-11,21,master,83,4771,"['react', 'ui-components', 'component-library', 'components', 'youzan', 'javascript', 'hooks', 'typescript']",2246,92454,True,True,True,True,151,en,True,False,False,False,False,False,False,False,False,False,Componente UX
OnedocLabs/react-print-pdf,"Build and generate PDF using React 📄 UI kit for PDFs and print documents. Simple, reusable components and templates to create great invoices, docs, brochures. Use your favorite front-end framework React to build your next PDF.",2237,TypeScript,75,https://github.com/OnedocLabs/react-print-pdf,2024-01-23,2024-10-12,6,main,10,531,"['pdf', 'react', 'print', 'ui-kit', 'react-print', 'ui', 'front-end', 'html', 'javascript', 'ycombinator', 'document', 'documents', 'open-source', 'opensource', 'pdf-generator', 'pdf-library', 'pdf-manipulation', 'pdf-reader', 'pdf-reports', 'fileforge']",2237,18642,False,True,True,False,0,en,True,True,False,False,False,False,True,False,False,False,Componente UX
tuandm/laravue,Admin dashboard for enterprise Laravel applications built by VueJS and Element UI https://laravue.dev,2206,Vue,655,https://github.com/tuandm/laravue,2019-01-27,2024-10-10,73,master,384,6506,"['laravel', 'vue', 'vuejs', 'admin', 'dashboard', 'jwt', 'php', 'admin-dashboard', 'vuex', 'vue-router', 'axios', 'webpack']",2206,18744,True,True,True,False,23,en,True,True,True,True,False,False,False,False,False,False,Aplicação UX
vidstack/player,"UI components and hooks for building video/audio players on the web. Robust, customizable, and accessible. Modern alternative to JW Player and Video.js.",2192,TypeScript,128,https://github.com/vidstack/player,2021-01-25,2024-10-12,49,main,32,2445,"['player', 'web-components', 'html', 'javascript', 'hls', 'audio', 'video', 'analytics', 'typescript', 'media', 'accessibility', 'react', 'solid-js', 'svelte', 'ui', 'vimeo', 'vue', 'youtube']",2192,34145,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
GeekyAnts/NativeBase-KitchenSink,An example app with all the UI components of NativeBase,2185,JavaScript,757,https://github.com/GeekyAnts/NativeBase-KitchenSink,2016-09-23,2024-10-12,55,master,8,259,"['nativebase', 'demo-ios', 'android', 'nativebase-kitchensink', 'ios-demo']",2185,108485,True,True,True,False,17,en,True,False,False,False,False,False,False,True,False,False,Componente UX
jesec/flood,A modern web UI for various torrent clients with a Node.js backend and React frontend.,2183,TypeScript,136,https://github.com/jesec/flood,2020-08-03,2024-10-12,66,master,92,2658,"['rtorrent', 'webui', 'nodejs', 'react', 'qbittorrent', 'transmission', 'collaborate']",2183,40039,True,True,True,False,24,en,True,False,False,False,False,False,True,False,False,False,Componente UX
alfonsobries/vue-tailwind,Vue UI components with configurable classes ready for TailwindCSS,2157,TypeScript,138,https://github.com/alfonsobries/vue-tailwind,2019-03-22,2024-10-04,63,master,18,1047,"['vue', 'tailwindcss', 'vue-tailwind', 'vuejs', 'typescript', 'variants', 'unlimited-variants']",2157,4603,True,True,True,False,2,en,True,False,False,False,False,False,True,True,True,True,Componente UX
DevExpress/devextreme-reactive,Business React components for Bootstrap and Material-UI,2079,TypeScript,380,https://github.com/DevExpress/devextreme-reactive,2017-03-17,2024-10-10,75,master,58,1982,"['react', 'react-components', 'material-ui', 'material-design', 'bootstrap', 'datagrid', 'charts', 'scheduler', 'calendar']",2079,175166,False,False,True,True,106,en,True,False,False,False,False,False,True,False,False,False,Componente UX
nachos-ui/nachos-ui,Nachos UI is a React Native component library.,2070,JavaScript,119,https://github.com/nachos-ui/nachos-ui,2017-01-30,2024-09-20,13,master,7,58,"['react-native', 'react', 'uikit', 'react-native-web', 'web']",2070,1507,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Componente UX
vasturiano/globe.gl,UI component for Globe Data Visualization using ThreeJS/WebGL,2064,HTML,305,https://github.com/vasturiano/globe.gl,2019-02-15,2024-10-12,111,master,3,449,"['globe', 'webgl', 'data-visualization', 'threejs']",2064,21469,True,True,True,True,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
mob-sakai/SoftMaskForUGUI,Enhance Unity UI (uGUI) with advanced soft-masking features to create more visually appealing effects!,2047,C#,268,https://github.com/mob-sakai/SoftMaskForUGUI,2018-11-20,2024-10-10,2,main,7,199,"['unity', 'ugui', 'mask', 'smoothing', 'components', 'uguicomponent', 'ui', 'unity3d', 'unity-plugin']",2047,8365,False,False,True,False,22,en,True,False,False,False,False,False,False,False,False,False,Componente UX
ivan-lednev/obsidian-day-planner,An Obsidian plugin for day planning with a clean UI and a simple task format,2042,TypeScript,499,https://github.com/ivan-lednev/obsidian-day-planner,2020-11-03,2024-10-12,130,main,18,956,['obsidian-plugin'],2042,12329,True,True,True,False,61,en,True,True,False,False,False,False,True,True,False,False,Componente UX
nandorojo/dripsy,"🍷 Responsive, unstyled UI primitives for React Native + Web.",2023,TypeScript,80,https://github.com/nandorojo/dripsy,2020-05-07,2024-10-12,23,master,23,752,[],2023,12173,True,True,True,False,40,en,True,False,False,False,False,False,True,True,False,False,Componente UX
rogden/tailwind-config-viewer,A local UI tool for visualizing your Tailwind CSS configuration file.,2010,Vue,111,https://github.com/rogden/tailwind-config-viewer,2019-07-03,2024-10-11,33,master,8,163,"['tailwindcss', 'tailwind', 'tailwind-css', 'vue']",2010,4750,True,True,True,True,27,en,True,True,False,False,False,False,False,True,True,True,Componente UX
elastic/search-ui,"Search UI. Libraries for the fast development of modern, engaging search experiences.",1912,TypeScript,369,https://github.com/elastic/search-ui,2018-10-16,2024-10-12,50,main,45,772,"['search', 'elasticsearch', 'react', 'javascript', 'enterprise-search', 'app-search', 'workplace-search']",1912,17926,False,True,True,False,56,en,True,False,False,False,False,False,False,False,False,False,Componente UX
hellof2e/quark-design,"Browser-native component library, framework-agnostic, base on web components.(移动端 UI 组件库，无框架，即插即用。)",1899,TypeScript,188,https://github.com/hellof2e/quark-design,2022-10-14,2024-09-29,9,main,35,1165,"['quarkd', 'quarkc', 'webcomponent', 'webcomponents']",1899,8506,True,True,True,False,84,en,True,False,False,False,False,False,False,False,False,False,Componente UX
dunky11/react-saas-template,🌊   Template for building an SaaS / admin website using React + Material-UI,1888,JavaScript,416,https://github.com/dunky11/react-saas-template,2020-01-30,2024-10-12,20,master,9,1276,"['react', 'template', 'admin', 'admin-dashboard', 'landing-page', 'blog', 'material-ui', 'saas-application', 'landingpage', 'material-design', 'javascript', 'material']",1888,16839,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
lsqy/taro-music,"🎉基于taro + taro-ui + redux + react-hooks + typescript 开发的网易云音乐小程序,taro3已升级完毕，目前正在使用react-hooks重构中（不定时更新）",1885,TypeScript,390,https://github.com/lsqy/taro-music,2019-02-22,2024-10-12,4,master,2,253,"['taro', 'typescript', 'redux', 'react', 'taro-ui', 'weapp', 'music', 'music-player', 'taro-music', 'react-hooks']",1885,7595,True,True,True,False,0,en,True,False,False,False,False,False,True,True,False,False,Componente UX
parro-it/libui-node,"Node bindings for libui, an awesome native UI library for Unix, OSX and Windows",1876,C++,85,https://github.com/parro-it/libui-node,2016-05-21,2024-10-02,42,master,10,696,[],1876,1487,True,True,True,False,3,en,True,True,False,False,False,False,False,False,False,False,Componente UX
layerJS/layerJS,layerJS: Javascript UI composition framework,1851,JavaScript,84,https://github.com/layerJS/layerJS,2016-07-11,2024-10-10,25,master,10,1084,"['ui', 'animation', 'html5', 'composition', 'navigation', 'layers', 'transition', 'swipe', 'touch', 'frame', 'stage', 'layerslider', 'layerjs', 'frontend', 'declarative', 'javascript', 'library', 'menu']",1851,14755,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
fwouts/previewjs,Preview UI components in your IDE instantly,1834,TypeScript,45,https://github.com/fwouts/previewjs,2021-04-13,2024-10-11,57,main,6,3808,"['react', 'preview', 'vscode', 'vue', 'intellij', 'solid', 'preact', 'svelte']",1834,161253,False,True,True,False,515,en,True,False,False,False,False,False,True,False,False,False,Componente UX
beekai-oss/react-simple-animate,🎯 React UI animation made easy,1820,TypeScript,61,https://github.com/beekai-oss/react-simple-animate,2017-07-29,2024-09-04,3,master,13,423,"['react', 'animation', 'animate', 'transition-animation', 'animate-css', 'animation-controller', 'animation-sequence', 'keyframes-animation']",1820,2703,False,False,True,False,68,en,True,False,False,False,False,False,True,False,False,False,Componente UX
Flood-UI/flood,"A web UI for rTorrent, qBittorrent and Transmission with a Node.js backend and React frontend. Migrate to v4: https://github.com/jesec/flood/wiki/Migrate-from-older-versions-of-Flood. ",1815,JavaScript,173,https://github.com/Flood-UI/flood,2015-04-08,2024-10-08,170,master,46,1386,"['react', 'nodejs', 'rtorrent', 'qbittorrent', 'transmission', 'webui']",1815,30994,True,True,True,False,1,en,True,True,False,False,False,False,True,False,False,False,Componente UX
rgossiaux/svelte-headlessui,Unofficial Svelte port of the Headless UI component library,1785,Svelte,96,https://github.com/rgossiaux/svelte-headlessui,2021-12-05,2024-10-12,50,master,5,287,"['svelte', 'sveltejs', 'svelte-components', 'svelte3']",1785,1760,True,True,True,False,13,en,True,True,False,False,True,False,True,False,False,False,Componente UX
suyalcinkaya/onur.dev,"✦ My personal website built using Next.js, Tailwind CSS, shadcn/ui, Contentful, Raindrop, Supabase and deployed on Vercel.",1776,JavaScript,134,https://github.com/suyalcinkaya/onur.dev,2020-05-14,2024-10-12,8,master,5,391,"['contentful', 'graphql', 'javascript', 'nextjs', 'react', 'supabase', 'tailwindcss', 'vercel', 'raindrop', 'shadcn-ui']",1776,29912,False,True,True,False,0,en,True,False,False,False,False,False,False,False,True,False,Componente UX
kuma-ui/kuma-ui,"🐻‍❄️ A Headless, Utility-First, and Zero-Runtime UI Component Library ✨",1769,TypeScript,63,https://github.com/kuma-ui/kuma-ui,2023-03-30,2024-10-11,27,main,41,388,"['css-in-js', 'react', 'zero-runtime', 'utility-first', 'headless']",1769,19225,True,True,True,False,127,en,True,False,False,False,False,False,True,False,False,False,Componente UX
bpatrik/pigallery2,"A fast directory-first photo gallery website, with rich UI,  optimized for running on low resource servers (especially on raspberry pi)",1767,TypeScript,203,https://github.com/bpatrik/pigallery2,2016-03-12,2024-10-12,148,master,63,2391,"['raspberry-pi', 'heroku', 'photo-gallery', 'node-js', 'angular2', 'self-hosted', 'pigallery2', 'photos', 'photo-gallery-website', 'gallery']",1767,127203,True,True,True,True,17,en,True,True,False,False,False,True,True,False,False,False,Componente UX
vexip-ui/vexip-ui,"A Vue 3 UI library, highly customizability, full TypeScript, performance pretty good.",1743,TypeScript,168,https://github.com/vexip-ui/vexip-ui,2020-03-16,2024-10-12,29,main,34,2164,"['typescript', 'ui-components', 'vitejs', 'vue', 'vue-components', 'vexipui', 'javascript', 'config', 'css', 'html']",1743,22124,True,True,True,False,128,en,True,False,False,False,False,False,True,False,False,False,Componente UX
DesignRevision/shards-ui,🎨Shards is a beautiful & modern Bootstrap 4 UI kit packed with extra templates and components.,1722,CSS,212,https://github.com/DesignRevision/shards-ui,2017-11-07,2024-09-19,27,master,10,74,"['ui', 'kit', 'bootstrap', 'html', 'css', 'free', 'bootstrap4', 'datepicker', 'templates', 'sliders', 'toggles', 'theme', 'scss', 'sass', 'uikit']",1722,2671,True,True,True,False,10,en,True,True,False,False,False,False,False,False,False,False,Componente UX
Tencent/QMUI_Web,An efficient front-end framework for developers building UI on the web.,1719,JavaScript,237,https://github.com/Tencent/QMUI_Web,2016-07-05,2024-09-28,6,master,6,575,"['web-ui', 'sass-framework', 'workflow', 'gulpfile', 'widget-toolkit']",1719,2216,True,True,True,False,31,en,True,False,False,False,False,False,False,False,False,False,Componente UX
web3ui/web3uikit,Lightweight reusable Web3 UI components for dapps. ,1708,TypeScript,267,https://github.com/web3ui/web3uikit,2021-12-29,2024-10-12,21,master,42,2326,"['web3ui', 'web3-ui', 'web3uikit', 'web3js', 'ethers', 'ethereum-boilerplate', 'ethereum', 'web3', 'metamask', 'solana', 'walletconnect', 'react', 'dapp', 'dapp-ui', 'web3-dapp', 'web3-react']",1708,262241,True,True,True,True,289,en,True,False,False,False,False,False,True,False,False,False,Componente UX
CzBiX/qb-web,"A qBittorrent Web UI, write in TypeScript+Vue.",1708,Vue,137,https://github.com/CzBiX/qb-web,2019-04-13,2024-10-13,46,master,20,273,"['vue', 'vuetify', 'typescript', 'qbittorrent', 'web-ui']",1708,7108,True,True,True,True,6,en,True,False,False,False,False,False,True,True,True,True,Componente UX
flatlogic/react-material-admin,☄️React Material Admin is a React template built with Material-UI,1596,JavaScript,559,https://github.com/flatlogic/react-material-admin,2019-04-24,2024-10-12,28,master,8,79,"['material-ui', 'react', 'admin-dashboard', 'admin', 'dashboard', 'react-template']",1596,18167,True,True,True,True,8,en,True,True,False,False,False,False,False,False,False,False,Componente UX
opentiny/tiny-vue,"TinyVue is an enterprise-class UI component library of OpenTiny community, support both Vue.js 2 and Vue.js 3, as well as PC and mobile.",1595,Less,255,https://github.com/opentiny/tiny-vue,2022-11-26,2024-10-12,201,dev,74,1395,"['component-library', 'frontend', 'vue', 'vue3', 'headless-components', 'renderless-components', 'opentiny', 'tiny-vue', 'vue-components']",1595,48333,True,True,True,False,17,en,True,False,False,False,False,False,True,False,False,False,Componente UX
smooth-code/smooth-ui,Modern React UI library 💅👩‍🎤🍭,1592,JavaScript,101,https://github.com/smooth-code/smooth-ui,2017-12-21,2024-09-19,10,master,25,324,"['styled-components', 'ui', 'ui-components', 'react', 'material-ui', 'bootstrap', 'ui-library']",1592,8693,False,False,True,False,71,en,True,False,False,False,False,False,False,True,False,False,Componente UX
chenz24/vue-blu,UI Component Library Base on Vue.js(2.x) and Bulma,1578,Vue,225,https://github.com/chenz24/vue-blu,2017-01-02,2024-08-30,66,master,6,60,"['vue', 'bulma', 'component']",1578,338,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
raphamorim/react-ape,🦍• React Renderer to build UI interfaces using canvas/WebGL (TV and Hardware-Accelerated GPU development based),1569,JavaScript,48,https://github.com/raphamorim/react-ape,2018-05-31,2024-09-24,20,main,9,284,"['react', 'react-renderer', 'renderer', 'render', 'gl', 'webgl', 'webgl2', 'canvas', 'canvas-html5', 'react-ape']",1569,38956,True,True,True,True,0,en,True,False,False,False,False,False,False,True,False,False,Componente UX
BlazeSoftware/atoms,Atoms for Blaze UI,1557,TypeScript,113,https://github.com/BlazeSoftware/atoms,2015-11-13,2024-10-10,4,main,11,730,"['css', 'toolkit', 'scss', 'sass', 'bem', 'itcss', 'jsx', 'stenciljs', 'stencil', 'webcomponents']",1557,5054,False,False,True,False,39,en,True,True,False,False,False,False,True,False,False,False,Componente UX
vum-team/vum,An UI Framework build with Vue.js for mobile webapp ,1548,CSS,273,https://github.com/vum-team/vum,2016-06-07,2024-07-24,48,master,1,207,"['vue', 'vue-mobile', 'vue-ui', 'weui-vue']",1548,3226,True,True,True,True,0,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
hauptrolle/chakra-templates,A growing collection of responsive Chakra UI Templates ready to drop into your React project.,1544,TypeScript,235,https://github.com/hauptrolle/chakra-templates,2020-12-28,2024-09-30,0,main,51,611,"['react', 'chakra-ui', 'templates', 'chakra-templates', 'hacktoberfest', 'hacktoberfest2021']",1544,5856,True,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
purescript-halogen/purescript-halogen,"A declarative, type-safe UI library for PureScript.",1532,PureScript,218,https://github.com/purescript-halogen/purescript-halogen,2015-02-25,2024-10-11,81,master,87,1028,"['purescript', 'ui', 'web']",1532,4110,False,False,True,True,76,en,True,False,False,False,False,False,False,False,False,False,Componente UX
matyunya/smelte,UI framework with material components built with Svelte and Tailwind CSS,1530,Svelte,114,https://github.com/matyunya/smelte,2019-06-27,2024-10-09,110,master,34,740,"['tailwindcss', 'svelte-v3', 'svelte', 'material-design', 'material']",1530,2282,True,True,True,False,0,en,True,False,False,False,False,False,False,False,False,False,Componente UX
influxdata/chronograf,Open source monitoring and visualization UI for the TICK stack,1508,TypeScript,258,https://github.com/influxdata/chronograf,2016-08-24,2024-10-06,42,master,89,14593,"['telegraf', 'visualization', 'chronograf', 'dashboard', 'influxdb', 'kapacitor', 'alert', 'monitoring', 'apm', 'go', 'react', 'redux']",1508,99219,True,True,True,False,103,en,True,False,False,False,False,False,True,False,False,False,Componente UX
react-native-picker/picker,Picker is a cross-platform UI component for selecting an item from a list of options.,1500,Java,280,https://github.com/react-native-picker/picker,2019-03-01,2024-10-07,218,master,117,447,"['react-native', 'picker', 'ios', 'android', 'macos', 'windows', 'hacktoberfest']",1500,139388,True,True,True,False,83,en,True,False,False,False,False,False,True,True,False,False,Componente UX
KevinVandy/material-react-table,"A fully featured Material UI V5 implementation of TanStack React Table V8, written from the ground up in TypeScript",1493,TypeScript,430,https://github.com/KevinVandy/material-react-table,2022-01-05,2024-10-12,77,v3,103,1520,"['react', 'typescript', 'react-table', 'material-table', 'material-ui', 'data-table', 'tanstack', 'datagrid']",1493,21586,False,False,True,False,149,en,True,False,False,False,False,False,False,False,False,False,Componente UX
vuikit/vuikit,A responsive Vue UI library for web site interfaces,1487,JavaScript,105,https://github.com/vuikit/vuikit,2015-12-20,2024-10-11,16,master,7,855,"['vue', 'uikit', 'vuejs', 'ui']",1487,12576,False,True,True,False,10,en,True,False,False,False,False,False,False,False,False,False,Componente UX
adrianhajdin/project_corona_tracker,"This is a code repository for the corresponding YouTube video. In this tutorial, we are going to build and deploy a corona tracker application. Covered topics: React.js, Chart.js, Material UI, and much more.",1456,JavaScript,481,https://github.com/adrianhajdin/project_corona_tracker,2020-03-27,2024-10-05,44,master,1,25,"['react', 'reactjs', 'react-project', 'react-charts']",1456,832,True,True,True,False,0,en,True,True,False,False,False,False,False,False,False,False,Aplicação UX
timothymiller/t4-app,"A powerful cross-platform UI toolkit for building actually native iOS, Android, macOS, Windows, Linux, and Progressive Web Apps with React (Native).",1453,TypeScript,78,https://github.com/timothymiller/t4-app,2023-04-26,2024-10-12,22,master,22,662,"['tamagui', 'trpc', 'typescript', 'cli', 'cloudflare', 'nextjs', 'react', 'react-native', 'react-native-web', 'serverless', 'ui', 'create-t4-app', 't4-stack', 'drizzle', 'honojs', 'supabase-auth', 'expo-router', 'bun', 'millionjs', 'tanstack']",1453,41589,False,True,True,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
LekoArts/gatsby-starter-portfolio-cara,Playful and Colorful One-Page portfolio featuring Parallax effects and animations. Especially designers and/or photographers will love this theme! Built with MDX and Theme UI.,1426,TypeScript,381,https://github.com/LekoArts/gatsby-starter-portfolio-cara,2018-06-02,2024-10-10,0,master,9,432,"['react', 'gatsby', 'gatsbyjs', 'gatsby-starter', 'designer', 'photographer', 'one-page', 'react-spring', 'parallax', 'theme-ui', 'mdx', 'lekoarts-oss']",1426,12356,False,False,False,False,0,en,True,False,False,False,False,False,True,False,False,False,Componente UX
